OrderNumber,InventoryStatus,PaymentStatus,Vendor,ContactName,Phone,VendorAddress1,VendorAddress2,VendorCity,VendorState,VendorCountry,VendorPostalCode,VendorAddressRemarks,ShipToCompanyName,ShipToAddress1,ShipToAddress2,ShipToCity,ShipToState,ShipToCountry,ShipToPostalCode,ShipToAddressRemarks,CurrencyCode,ExchangeRate,NonVendorCost,OrderDate,OrderRemarks,Freight,DueDate,DatePaid,AmountPaid,RequestedShipDate,VendorOrderNumber,Location,PaymentTerms,PaymentMethod,TaxingScheme,Tax1Rate,Tax2Rate,CalculateTax2OnTax1,Tax1Name,Tax2Name,Tax1OnShipping,Tax2OnShipping,ItemName,ItemDescription,ItemQuantity,ItemQuantityUoM,ItemUnitPrice,ItemDiscount,VendorItemCode,ItemSubtotal,ItemSerials,SpecialTaxRate,IsCancelled,
PO-000086,Fulfilled,Paid,SLEE medical GmbH,Maged Benjamin,+30 698 1105 202,"Lise-Meitner-Str. 11
D-55129 Mainz",,,,Germany,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/17/2017 12:32:08 PM,"TERMS:
PAYMENT: 100% PREPAYMENT
DELIVERY; 4-6 WEEKS AFTER PAYMENT RECEIPT.
SHIPPING TERMS; EX  WORKS.

PREFFERED FORWARDER: DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-985835,
Fax: +49 (0) 6107-9858-19, 
E-Mail: J.loebig@dwf-airservice.de





VIVIAN OPARA.
SUPPLY CHAIN DEPT.",0,,2/14/2018 1:29:41 PM,11808.75,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,EXHAUST FAN SYSTEM (carbon filter system),-Integrated fan for fume extraction in MTP/MSM.-Carbon filter system,1,,765,35 %,11000211,497.25,,Taxable,False,
PO-000086,Fulfilled,Paid,SLEE medical GmbH,Maged Benjamin,+30 698 1105 202,"Lise-Meitner-Str. 11
D-55129 Mainz",,,,Germany,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/17/2017 12:32:08 PM,"TERMS:
PAYMENT: 100% PREPAYMENT
DELIVERY; 4-6 WEEKS AFTER PAYMENT RECEIPT.
SHIPPING TERMS; EX  WORKS.

PREFFERED FORWARDER: DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-985835,
Fax: +49 (0) 6107-9858-19, 
E-Mail: J.loebig@dwf-airservice.de





VIVIAN OPARA.
SUPPLY CHAIN DEPT.",0,,2/14/2018 1:29:41 PM,11808.75,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,CE GSM-REMOTE/ALARM MODULE,CE-GSM emote/alarm module GX107 including power supply for connection to MTP and MSM.,1,,450,35 %,11000271,292.5,,Taxable,False,
PO-000086,Fulfilled,Paid,SLEE medical GmbH,Maged Benjamin,+30 698 1105 202,"Lise-Meitner-Str. 11
D-55129 Mainz",,,,Germany,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/17/2017 12:32:08 PM,"TERMS:
PAYMENT: 100% PREPAYMENT
DELIVERY; 4-6 WEEKS AFTER PAYMENT RECEIPT.
SHIPPING TERMS; EX  WORKS.

PREFFERED FORWARDER: DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-985835,
Fax: +49 (0) 6107-9858-19, 
E-Mail: J.loebig@dwf-airservice.de





VIVIAN OPARA.
SUPPLY CHAIN DEPT.",0,,2/14/2018 1:29:41 PM,11808.75,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,FORK LIGHT BARRIER,fork light barrier-2. version,2,,48,0 %,39500298,96,,Taxable,False,
PO-000086,Fulfilled,Paid,SLEE medical GmbH,Maged Benjamin,+30 698 1105 202,"Lise-Meitner-Str. 11
D-55129 Mainz",,,,Germany,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/17/2017 12:32:08 PM,"TERMS:
PAYMENT: 100% PREPAYMENT
DELIVERY; 4-6 WEEKS AFTER PAYMENT RECEIPT.
SHIPPING TERMS; EX  WORKS.

PREFFERED FORWARDER: DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-985835,
Fax: +49 (0) 6107-9858-19, 
E-Mail: J.loebig@dwf-airservice.de





VIVIAN OPARA.
SUPPLY CHAIN DEPT.",0,,2/14/2018 1:29:41 PM,11808.75,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,Packing and handling (Stocked Product),,1,,250,0 %,,250,,Taxable,False,
PO-000087,Unfulfilled,Paid,GOODAY INVESTMENT(,CHUKWUMA EZIKE(A.K.A OJIEGO),7037387040,SHOP A3,NEIGHBOUR HOOD CENTER,"WUSE, ZONE 3",FCT,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,11/17/2017 1:49:05 PM,"TERMS: 100% PAYMENT AFTER COMPLETION OF JOB.

VIVIAN OPARA.
SUPPLY CHAIN DEPT.",,12/2/2017 12:00:00 AM,11/17/2017 1:59:07 PM,7000,11/17/2017 12:00:00 AM,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Repair,,No Tax,0,0,False,,,True,True,COUPLING OF LABORATORY WITH SCREWS,coupling of lab stool with screws,1,,7000,0 %,,7000,,Taxable,False,
PO-000088,Fulfilled,Unpaid,DIASPECT MEDICAL GmbH (EKF),Claudia,+49 (0)39203 511  -198,Ebendorfer Chaussee 3 — 39179 ,,BARLEBEN,,GERMANY,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/21/2017 12:28:47 PM,"TERMS:
PAYMENT: 100% Advanced payment.
DELIVERY: Within 28 days of payment delivery.
INVOICE: C&F Lagos Airport.




Vivian Opara.
Supply Chain Dept.",350,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,"DIASPECT HEMOGLOBINMETER CUVETTE,","DIASPECT HEMOGLOBINMETER CUVETTE, 90C.0001. (10x500 pcs)EXP DATE:2020/5/31",10,,92.5,0 %,90C.0001,925,,Taxable,False,
PO-000088,Fulfilled,Unpaid,DIASPECT MEDICAL GmbH (EKF),Claudia,+49 (0)39203 511  -198,Ebendorfer Chaussee 3 — 39179 ,,BARLEBEN,,GERMANY,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/21/2017 12:28:47 PM,"TERMS:
PAYMENT: 100% Advanced payment.
DELIVERY: Within 28 days of payment delivery.
INVOICE: C&F Lagos Airport.




Vivian Opara.
Supply Chain Dept.",350,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,"DIASPECT TM HEMOGLOBIN ANALYZER, UNIT ",DIASPECT TM HEMOGLOBIN ANALYZER 7049-0011-0114,5,,208,0 %,7049-0011-0114,1040,,Taxable,False,
PO-000089,Fulfilled,Unpaid,SOUNDSYSTEM GLOBAL VENTURES,HENRY .B NATHAN,8152770023,Adepele Street,Ikeja,,Lagos,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,11/24/2017 3:51:58 PM,"TERMS;
PAYMENT; 80% shipment in advance
BALANCE PAYMENT: 20% after the receipt of goods.
PLACE OF DELIVERY: DCL house , Area 3, Garki Abuja.





Vvian Opara.
Supply Chain Dept.",,,,0,11/24/2017 12:00:00 AM,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,EPSON PRINTER LQ-350,EPSON PRINTER LQ-350,10,,64000,0 %,LQ-350,640000,,Taxable,False,
PO-000090,Started,Unpaid,SIGHT DIAGNOSTICS LTD,Hagai Benkuzari,+972 3 541859,Derech Menachem Begin 48,,Tel Aviv,,Israel,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,11/28/2017 11:51:08 AM,"TERMS ;
PAYMENT : 100% advance payment
DELIVERY: Within 30days of payment receipt.
INVOICE: CFR Lagos airport.





VIVIAN OPARA
SUPPLY CHAIN UNIT.",,5/7/2018 12:20:06 PM,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,True,True,PARA SIGHT REAGENTS,Parasight reagent kit(1pk/500 test)(3 out of 20 kits ordered),20,packs,500,0 %,RK-01,10000,,Taxable,False,
PO-000090,Started,Unpaid,SIGHT DIAGNOSTICS LTD,Hagai Benkuzari,+972 3 541859,Derech Menachem Begin 48,,Tel Aviv,,Israel,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,11/28/2017 11:51:08 AM,"TERMS ;
PAYMENT : 100% advance payment
DELIVERY: Within 30days of payment receipt.
INVOICE: CFR Lagos airport.





VIVIAN OPARA
SUPPLY CHAIN UNIT.",,5/7/2018 12:20:06 PM,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,True,True,ParaSight Digital Cytometry Malaria Diagnostic Platform,"Make: Sight Diagnostics
Model: Parasight, High sensitivity and specificity (over 99%)
Detects low parasitemia (<20 parasites/ul)",1,,6500,0 %,,6500,,Taxable,False,
PO-000091,Fulfilled,Paid,"Autobio Diagnostics Co., Ltd",Leo Yang,+86-13526828037,"No. 87 Jingbei Yi Road, ",National Eco & TeC Development Area.,Zhengzhou,,China,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,11/28/2017 4:17:02 PM,"TERMS:
PAYMENT ; 100% PAYMENT IS ADVANCED.

MODE OF SHIPMENT: AIR FREIGHT.

C&F: LAGOS AIRPORT.

EXPIRY DATES: UP 18 MONTHS SHELF LIFE.





VIVIAN OPARA.
SUPPLY CHAIN DEPT.",220,1/23/2018 11:56:08 AM,1/23/2018 11:39:04 AM,1410,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,True,True,AUTOBIO HBSAG KIT(96 TESTS),"HBSAG KIT(96 TESTS), E0315  ",20,,12,0 %,E0315  ,240,,Taxable,False,
PO-000091,Fulfilled,Paid,"Autobio Diagnostics Co., Ltd",Leo Yang,+86-13526828037,"No. 87 Jingbei Yi Road, ",National Eco & TeC Development Area.,Zhengzhou,,China,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,11/28/2017 4:17:02 PM,"TERMS:
PAYMENT ; 100% PAYMENT IS ADVANCED.

MODE OF SHIPMENT: AIR FREIGHT.

C&F: LAGOS AIRPORT.

EXPIRY DATES: UP 18 MONTHS SHELF LIFE.





VIVIAN OPARA.
SUPPLY CHAIN DEPT.",220,1/23/2018 11:56:08 AM,1/23/2018 11:39:04 AM,1410,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,True,True,AUTOBIO HCV KIT (96 TESTS),"HCV KIT (96 TESTS), E0320 ",25,,18,0 %,E0320 ,450,,Taxable,False,
PO-000091,Fulfilled,Paid,"Autobio Diagnostics Co., Ltd",Leo Yang,+86-13526828037,"No. 87 Jingbei Yi Road, ",National Eco & TeC Development Area.,Zhengzhou,,China,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,11/28/2017 4:17:02 PM,"TERMS:
PAYMENT ; 100% PAYMENT IS ADVANCED.

MODE OF SHIPMENT: AIR FREIGHT.

C&F: LAGOS AIRPORT.

EXPIRY DATES: UP 18 MONTHS SHELF LIFE.





VIVIAN OPARA.
SUPPLY CHAIN DEPT.",220,1/23/2018 11:56:08 AM,1/23/2018 11:39:04 AM,1410,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,True,True,AUTOBIO HIV KIT,"HIV KIT (1&2) 96 TESTS, E0321   ",20,,25,0 %,E0321   ,500,,Taxable,False,
PO-000092,Unfulfilled,Paid,GAMED ENTERPRISES,GABRIEL IBE .C,8030568932,"64 JEWEL STREET, KUBWA ",,FCT,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/1/2017 12:30:12 PM,"TERMS
PAYMENT: 100% PAYMENT AFTER JOB COMPLETION.

JOB COMPLETION: WITHIN 2 DAYS. 


Paid N60,000.00 on 1-12-17.





VIVIAN OPARA
SUPPLY CHAIN DEPT.",,,8/30/2018 2:41:45 PM,80000,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,Maintenance conference room/reception toilet floor,maintenance of the conference room/reception toilet floor,1,,80000,0 %,,80000,,Taxable,False,
PO-000093,Unfulfilled,Paid,MOSES PLUMBER,MOSES PLUMBER,8076117582,"MADALA,",ABUJA.,Abuja,FCT,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/4/2017 1:22:44 PM,"TERMS:
PAYMENT:100% ADVANCED PAYMENT.
JOB COMPLETION: WITHIN 2 DAYS.





VIVIAN OPARA
SUPPLY CHAIN DEPT.",,,8/30/2018 2:53:38 PM,30000,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,FIXING OF RECEPTION AND CONFERENCE ROOM TOILET,Fixing of reception and confrence room toilet,1,,10000,0 %,,10000,,Taxable,False,
PO-000093,Unfulfilled,Paid,MOSES PLUMBER,MOSES PLUMBER,8076117582,"MADALA,",ABUJA.,Abuja,FCT,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/4/2017 1:22:44 PM,"TERMS:
PAYMENT:100% ADVANCED PAYMENT.
JOB COMPLETION: WITHIN 2 DAYS.





VIVIAN OPARA
SUPPLY CHAIN DEPT.",,,8/30/2018 2:53:38 PM,30000,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,FIXING OF SECURITY HOUSE TOILET,Fixing of security house toilet,1,,10500,0 %,,10500,,Taxable,False,
PO-000093,Unfulfilled,Paid,MOSES PLUMBER,MOSES PLUMBER,8076117582,"MADALA,",ABUJA.,Abuja,FCT,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/4/2017 1:22:44 PM,"TERMS:
PAYMENT:100% ADVANCED PAYMENT.
JOB COMPLETION: WITHIN 2 DAYS.





VIVIAN OPARA
SUPPLY CHAIN DEPT.",,,8/30/2018 2:53:38 PM,30000,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,REPAIR OF FLOWER PROTECTOR,Repair of flower protector,1,,9500,0 %,,9500,,Taxable,False,
PO-000094,Unfulfilled,Paid,FRIDAY AWAH,FRIDAY AWAH,8033527352,"No. 9 Ahmadu belo Way by Ibrahim Waziri Crescent, ","Gudu, Apo",Abuja,FCT,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/4/2017 1:36:57 PM,"Terms:
Payment: 30,000 advanced payment.
Balance: Balance of 5,500 to be paid after job completion.
Completion: Job to be completed within a day after receipt of PO.





Vivian Opara.
Supply Chain Dept.",,,8/30/2018 2:42:33 PM,35500,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,PAINTING OF TECHINAL STORE,Painting of technical store,1,,35500,0 %,,35500,,Taxable,False,
PO-000095,Unfulfilled,Paid,FRIDAY AWAH,FRIDAY AWAH,8033527352,"No. 9 Ahmadu belo Way by Ibrahim Waziri Crescent, ","Gudu, Apo",Abuja,FCT,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/4/2017 1:49:13 PM,"Terms:
Payment: 100% payment.




Vivian Opara.
Supply Chain Dept.",,,8/30/2018 2:39:26 PM,33000,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,DOOR MAINTENANCE IN MD's RESIDENCE,Door maintenance in MD'sresidence ,1,,33000,0 %,,33000,,Taxable,False,
PO-000096,Fulfilled,Paid,RIJUVEN CORPORATION,TARAS SILECKY,,"WEXFORD TOWN CENTER,","10475 PERRY HIGHWAY,",SUITE 104 WEXFORD,PA 15O9O,USA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,12/5/2017 10:14:08 AM,"TERMS:
DELIVERY: Witnin 14 days of receipt of payment
PAYMENT: 100% advanced payment.
SHIP TO: Lagos airport.



Vivian Opara
Supply chain Dept.",150,,1/23/2018 11:39:37 AM,5150,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,CLINIC IN A BAG,"CLINIC IN A BAG(standard: with IOS device) model:SAB89.soft ware licensing, EMR, Analytics with cardiosleeve, stethoscope, pulse oximeter, infra red thermometer, blood pressure meter, peak flow meter, weight scale, xiscope, apple ios device,rijuven case, consumable supplies for rijuven exam.",1,,5000,0 %,CIB-OOP,5000,,Taxable,False,
PO-000097,Fulfilled,Unpaid,KINGS SCIENCE WARES NIGERIA LTD,MR KINGSLEY,,"Suite 104, Garachi Plaza, No.11, Maputo Street, Opp. Netpost Office Zone 3, Wuse, FCT, Abuja ","No.11, Maputo Street, Opp. Netpost Office Zone 3",Abuja,,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/6/2017 11:12:40 AM,"PAYMENT TERMS: within 2 days of receipt of goods
MODE OF PAYMENT: cheque",,,,0,12/6/2017 12:00:00 AM,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,ACARIS BLOOD BAGS,blood bag,7,,60000,0 %,,420000,,Taxable,False,
PO-000098,Started,Paid,ISOLAB LABORATORY GMBH,Pınar YILDIRIM (Ms),+90 533 150 25 19,Ömerli Mah. Hadımköy – İstanbul Cad ,No: 189 Arnavutköy 34555 / İstanbul ,TURKEY,,,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,12/6/2017 12:00:00 AM,"TERMS;
PAYMENT: 100%advanced payment

DELIVERY: Within 28 days of payment confirmation.

INVOICE: C & F Lagos airport.






Vivian Opara.
Supply Chain Dept.",,2/12/2018 2:51:26 PM,2/21/2018 10:52:55 AM,1158.27,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,pipette tip - with filter - clear - 20 ul - 96 pieces/box - low retention - sterile,pipette tip - with filter - clear - 20 ul - 96 pieces/box - low retention - sterile,5,,3.37,0 %,TF-R-S-020,16.85,,Taxable,False,
PO-000098,Started,Paid,ISOLAB LABORATORY GMBH,Pınar YILDIRIM (Ms),+90 533 150 25 19,Ömerli Mah. Hadımköy – İstanbul Cad ,No: 189 Arnavutköy 34555 / İstanbul ,TURKEY,,,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,12/6/2017 12:00:00 AM,"TERMS;
PAYMENT: 100%advanced payment

DELIVERY: Within 28 days of payment confirmation.

INVOICE: C & F Lagos airport.






Vivian Opara.
Supply Chain Dept.",,2/12/2018 2:51:26 PM,2/21/2018 10:52:55 AM,1158.27,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,pipette tip - with filter - clear - 100 ul - 1000 pieces/bag - low retention,pipette tip - with filter - clear - 100 ul - 1000 pieces/bag - low retention,5,,18.08,0 %,TF-100,90.4,,Taxable,False,
PO-000098,Started,Paid,ISOLAB LABORATORY GMBH,Pınar YILDIRIM (Ms),+90 533 150 25 19,Ömerli Mah. Hadımköy – İstanbul Cad ,No: 189 Arnavutköy 34555 / İstanbul ,TURKEY,,,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,12/6/2017 12:00:00 AM,"TERMS;
PAYMENT: 100%advanced payment

DELIVERY: Within 28 days of payment confirmation.

INVOICE: C & F Lagos airport.






Vivian Opara.
Supply Chain Dept.",,2/12/2018 2:51:26 PM,2/21/2018 10:52:55 AM,1158.27,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,pipette tip - with filter - clear - 100 ul - 96 pieces/box - low retention - sterile,pipette tip - with filter - clear - 100 ul - 96 pieces/box - low retention - sterile,5,,3.37,0 %,TF-R-S-100,16.85,,Taxable,False,
PO-000098,Started,Paid,ISOLAB LABORATORY GMBH,Pınar YILDIRIM (Ms),+90 533 150 25 19,Ömerli Mah. Hadımköy – İstanbul Cad ,No: 189 Arnavutköy 34555 / İstanbul ,TURKEY,,,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,12/6/2017 12:00:00 AM,"TERMS;
PAYMENT: 100%advanced payment

DELIVERY: Within 28 days of payment confirmation.

INVOICE: C & F Lagos airport.






Vivian Opara.
Supply Chain Dept.",,2/12/2018 2:51:26 PM,2/21/2018 10:52:55 AM,1158.27,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,tube rack - dismantled-40 holes-for tubes 18/20 mm diameter,tube rack - dismantled - 40 holes - for tubes 18/20 mm diameter,2,,2.07,0 %,079.01.003,4.14,,Taxable,False,
PO-000098,Started,Paid,ISOLAB LABORATORY GMBH,Pınar YILDIRIM (Ms),+90 533 150 25 19,Ömerli Mah. Hadımköy – İstanbul Cad ,No: 189 Arnavutköy 34555 / İstanbul ,TURKEY,,,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,12/6/2017 12:00:00 AM,"TERMS;
PAYMENT: 100%advanced payment

DELIVERY: Within 28 days of payment confirmation.

INVOICE: C & F Lagos airport.






Vivian Opara.
Supply Chain Dept.",,2/12/2018 2:51:26 PM,2/21/2018 10:52:55 AM,1158.27,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,tube rack-24 holes-for tubes 21/25 mm diameter,tube rack - dismantled - 24 holes - for tubes 21/25 mm diameter,2,,2.07,0 %,079.01.004,4.14,,Taxable,False,
PO-000098,Started,Paid,ISOLAB LABORATORY GMBH,Pınar YILDIRIM (Ms),+90 533 150 25 19,Ömerli Mah. Hadımköy – İstanbul Cad ,No: 189 Arnavutköy 34555 / İstanbul ,TURKEY,,,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,12/6/2017 12:00:00 AM,"TERMS;
PAYMENT: 100%advanced payment

DELIVERY: Within 28 days of payment confirmation.

INVOICE: C & F Lagos airport.






Vivian Opara.
Supply Chain Dept.",,2/12/2018 2:51:26 PM,2/21/2018 10:52:55 AM,1158.27,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,tube rack-monoblock-50 holes-for tubes 17/18mm diameter,tube rack - monoblock - 50 holes - for tubes 17/18 mm diameter,1,,2.08,0 %,079.03.003,2.08,,Taxable,False,
