OrderNumber,InventoryStatus,PaymentStatus,Customer,ContactName,Phone,Email,BillingAddress1,BillingAddress2,BillingCity,BillingState,BillingCountry,BillingPostalCode,BillingAddressRemarks,ShipToCompanyName,ShippingAddress1,ShippingAddress2,ShippingCity,ShippingState,ShippingCountry,ShippingPostalCode,ShippingAddressRemarks,CurrencyCode,ExchangeRate,NonCustomerCost,OrderDate,OrderRemarks,Freight,InvoicedDate,DueDate,DatePaid,AmountPaid,RequestedShipDate,PONumber,SalesRep,Location,PricingScheme,PaymentTerms,PaymentMethod,TaxingScheme,Tax1Rate,Tax2Rate,CalculateTax2OnTax1,Tax1Name,Tax2Name,Tax1OnShipping,Tax2OnShipping,Sales Type,Sales Person,LPO Date,ItemName,ItemDescription,ItemQuantity,ItemQuantityUoM,ItemUnitPrice,ItemDiscount,ItemSubtotal,ItemSerials,SpecialTaxRate,IsCancelled,
SO-000877,Fulfilled,Paid,ASI UKPO DIAGNOSTIC AND MEDICAL CENTRE,EMEM,"08034630276, 08099661665",emem@asidmc.com,Mary Slessor Avenue,(Opposite College of Health Technology),Calabar,Cross River ,NIGERIA,,,,Mary Slessor Avenue,(Opposite College of Health Technology),Calabar,Cross River ,NIGERIA,,,NGN,1,,9/29/2017 4:17:35 PM,,,9/29/2017 4:44:16 PM,9/29/2017 4:44:16 PM,4/14/2018 12:56:33 PM,1089466.16,9/29/2017 12:00:00 AM,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,POTASSIUM ELECTRODE,EXP DATE:2018/12,1,,133671.88,0 %,133671.88,,Taxable,False,
SO-000877,Fulfilled,Paid,ASI UKPO DIAGNOSTIC AND MEDICAL CENTRE,EMEM,"08034630276, 08099661665",emem@asidmc.com,Mary Slessor Avenue,(Opposite College of Health Technology),Calabar,Cross River ,NIGERIA,,,,Mary Slessor Avenue,(Opposite College of Health Technology),Calabar,Cross River ,NIGERIA,,,NGN,1,,9/29/2017 4:17:35 PM,,,9/29/2017 4:44:16 PM,9/29/2017 4:44:16 PM,4/14/2018 12:56:33 PM,1089466.16,9/29/2017 12:00:00 AM,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"ISE TUBING SET, SET","










",1,,165000,0 %,165000,,Taxable,False,
SO-000878,Fulfilled,Paid,CEDARCREST HOSPITAL ABUJA,OBINNA,8066807061,info@cedarcresthospitals.com,"Plot 195 Apo Dutse Road Off Oladipo Diya Way, Gudu District, Abuja.","Gudu District, Abuja.",APO,ABUJA,NIGERIA,,,,"Plot 195 Apo Dutse Road Off Oladipo Diya Way, Gudu District, Abuja.","Gudu District, Abuja.",APO,ABUJA,NIGERIA,,,NGN,1,,9/30/2017 1:44:12 PM,,,9/30/2017 1:56:25 PM,9/30/2017 1:56:25 PM,2/6/2018 11:51:35 AM,169000,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,EMERGENCY SUPPLY,,,"MYTHIC 18 DILUENT  20L, 20 L ","Mythic 18 Diluent  20L, HM18-009-20, 20 L, EXP:2017-12",1,,78000,0 %,78000,,Taxable,False,
SO-000878,Fulfilled,Paid,CEDARCREST HOSPITAL ABUJA,OBINNA,8066807061,info@cedarcresthospitals.com,"Plot 195 Apo Dutse Road Off Oladipo Diya Way, Gudu District, Abuja.","Gudu District, Abuja.",APO,ABUJA,NIGERIA,,,,"Plot 195 Apo Dutse Road Off Oladipo Diya Way, Gudu District, Abuja.","Gudu District, Abuja.",APO,ABUJA,NIGERIA,,,NGN,1,,9/30/2017 1:44:12 PM,,,9/30/2017 1:56:25 PM,9/30/2017 1:56:25 PM,2/6/2018 11:51:35 AM,169000,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,EMERGENCY SUPPLY,,,"MYTHIC 18 CLEANING SOLUTION, 1L ","Mythic 18 CLEANING SOLUTION, HM18-007-1, EXP:2018-11",1,btl,44200,0 %,44200,,Taxable,False,
SO-000878,Fulfilled,Paid,CEDARCREST HOSPITAL ABUJA,OBINNA,8066807061,info@cedarcresthospitals.com,"Plot 195 Apo Dutse Road Off Oladipo Diya Way, Gudu District, Abuja.","Gudu District, Abuja.",APO,ABUJA,NIGERIA,,,,"Plot 195 Apo Dutse Road Off Oladipo Diya Way, Gudu District, Abuja.","Gudu District, Abuja.",APO,ABUJA,NIGERIA,,,NGN,1,,9/30/2017 1:44:12 PM,,,9/30/2017 1:56:25 PM,9/30/2017 1:56:25 PM,2/6/2018 11:51:35 AM,169000,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,EMERGENCY SUPPLY,,,MYTHIC 18 LYSE 0.5L ,"Mythic 18 Cyanide free  Lytic Solution 0.5L, HM18-008-05, EXP:2018-12",1,btl,46800,0 %,46800,,Taxable,False,
SO-000880,Fulfilled,Paid,BAYELSA DIAGNOSTIC CENTER,MRS OGE NKWOCHA,8033345493,,,,YENAGOA,BAYELSA,NIGERIA,,,,,,YENAGOA,BAYELSA,NIGERIA,,,NGN,1,,10/3/2017 2:38:33 PM,,,12/8/2017 10:09:57 AM,12/8/2017 10:09:57 AM,12/12/2017 5:25:32 PM,153000,10/3/2017 12:00:00 AM,,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,,,,Photo Sensor,Photo Sensor,1,,29000,0 %,29000,,Taxable,False,
SO-000880,Fulfilled,Paid,BAYELSA DIAGNOSTIC CENTER,MRS OGE NKWOCHA,8033345493,,,,YENAGOA,BAYELSA,NIGERIA,,,,,,YENAGOA,BAYELSA,NIGERIA,,,NGN,1,,10/3/2017 2:38:33 PM,,,12/8/2017 10:09:57 AM,12/8/2017 10:09:57 AM,12/12/2017 5:25:32 PM,153000,10/3/2017 12:00:00 AM,,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,,,,SERVICE CHARGE (Non-Stocked Product),SERVICE CHARGE,1,,124000,0 %,124000,,Taxable,False,
SO-000881,Fulfilled,Paid,NATIONAL HOSPITAL ABUJA,Dr Jibril Paul/HOD Histopathology,8037134695,info@nationalhospitalabuja.net,"Independence Ave, ",NATIONAL HOSPITAL ROAD,"CENTRAL BUSINESS DISTRICT, ABUJA.",ABUJA,NIGERIA,,,,"Independence Ave, ",NATIONAL HOSPITAL ROAD,"CENTRAL BUSINESS DISTRICT, ABUJA.",ABUJA,NIGERIA,,,NGN,1,,10/3/2017 5:04:04 PM,"TERMS
Delivery:Immediately
Payment:100% Payment of delivery
",,10/3/2017 5:04:14 PM,10/3/2017 5:04:14 PM,9/6/2018 6:08:43 PM,1561000,10/3/2017 12:00:00 AM,ACCREDITATION/17/V.I,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,LPO,,3RD OF NOVEMBER 2017,NUVE OVEN FN 400,"NUVE OVEN, FN- 400, 44 LITERS.S/N 059105",1,,966000,0 %,966000,,Taxable,False,
SO-000881,Fulfilled,Paid,NATIONAL HOSPITAL ABUJA,Dr Jibril Paul/HOD Histopathology,8037134695,info@nationalhospitalabuja.net,"Independence Ave, ",NATIONAL HOSPITAL ROAD,"CENTRAL BUSINESS DISTRICT, ABUJA.",ABUJA,NIGERIA,,,,"Independence Ave, ",NATIONAL HOSPITAL ROAD,"CENTRAL BUSINESS DISTRICT, ABUJA.",ABUJA,NIGERIA,,,NGN,1,,10/3/2017 5:04:04 PM,"TERMS
Delivery:Immediately
Payment:100% Payment of delivery
",,10/3/2017 5:04:14 PM,10/3/2017 5:04:14 PM,9/6/2018 6:08:43 PM,1561000,10/3/2017 12:00:00 AM,ACCREDITATION/17/V.I,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,LPO,,3RD OF NOVEMBER 2017,"SLEE FLOATING WATER BATH,  UNIT ",S/N U1150018,1,,595000,0 %,595000,,Taxable,False,
SO-000881,Fulfilled,Paid,NATIONAL HOSPITAL ABUJA,Dr Jibril Paul/HOD Histopathology,8037134695,info@nationalhospitalabuja.net,"Independence Ave, ",NATIONAL HOSPITAL ROAD,"CENTRAL BUSINESS DISTRICT, ABUJA.",ABUJA,NIGERIA,,,,"Independence Ave, ",NATIONAL HOSPITAL ROAD,"CENTRAL BUSINESS DISTRICT, ABUJA.",ABUJA,NIGERIA,,,NGN,1,,10/3/2017 5:04:04 PM,"TERMS
Delivery:Immediately
Payment:100% Payment of delivery
",,10/3/2017 5:04:14 PM,10/3/2017 5:04:14 PM,9/6/2018 6:08:43 PM,1561000,10/3/2017 12:00:00 AM,ACCREDITATION/17/V.I,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,LPO,,3RD OF NOVEMBER 2017,DIGITAL THERMOMETER,,1,pcs.,0,0 %,0,,Taxable,False,
SO-000881,Fulfilled,Paid,NATIONAL HOSPITAL ABUJA,Dr Jibril Paul/HOD Histopathology,8037134695,info@nationalhospitalabuja.net,"Independence Ave, ",NATIONAL HOSPITAL ROAD,"CENTRAL BUSINESS DISTRICT, ABUJA.",ABUJA,NIGERIA,,,,"Independence Ave, ",NATIONAL HOSPITAL ROAD,"CENTRAL BUSINESS DISTRICT, ABUJA.",ABUJA,NIGERIA,,,NGN,1,,10/3/2017 5:04:04 PM,"TERMS
Delivery:Immediately
Payment:100% Payment of delivery
",,10/3/2017 5:04:14 PM,10/3/2017 5:04:14 PM,9/6/2018 6:08:43 PM,1561000,10/3/2017 12:00:00 AM,ACCREDITATION/17/V.I,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,LPO,,3RD OF NOVEMBER 2017,DIGITAL THERMOMETER,,-1,pcs.,0,0 %,0,,Taxable,False,
SO-000882,Fulfilled,Paid,MRS EKUMA,HOD ASOKORO GENERAL HOSPITAL,8136369292,,ASOKORO,,Abuja,FCT,Nigeria,,,,ASOKORO,,Abuja,FCT,Nigeria,,,NGN,1,,10/4/2017 10:52:44 AM,,,10/4/2017 10:57:02 AM,10/4/2017 10:57:02 AM,10/14/2017 10:54:12 AM,43154.3,10/4/2017 12:00:00 AM,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"CALCIUM ARSENAZO, 2X 125 ML ","Calcium Arsenazo, CALA-0600, 2x 125 ml,2019/2  ",1,,16154.3,0 %,16154.3,,Taxable,False,
SO-000882,Fulfilled,Paid,MRS EKUMA,HOD ASOKORO GENERAL HOSPITAL,8136369292,,ASOKORO,,Abuja,FCT,Nigeria,,,,ASOKORO,,Abuja,FCT,Nigeria,,,NGN,1,,10/4/2017 10:52:44 AM,,,10/4/2017 10:57:02 AM,10/4/2017 10:57:02 AM,10/14/2017 10:54:12 AM,43154.3,10/4/2017 12:00:00 AM,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"CREATININE JAFFE, 4X250 ML ","Creatinine Jaffe, CRCO-0700, 4x250 ml, 2018/10",1,,27000,0 %,27000,,Taxable,False,
SO-000883,Fulfilled,Paid,MRS BARBARA,MRS BARBARA,,,MRS BARBARA,ABUJA,,,,,,,MRS BARBARA,ABUJA,,,,,,NGN,1,,10/4/2017 3:38:30 PM,,,10/4/2017 3:51:05 PM,10/4/2017 3:51:05 PM,10/6/2017 2:41:29 PM,14377.66,10/4/2017 12:00:00 AM,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,,,,"UREA UV SL, 4 X 62,5 ML","Urea UV SL, URSL-0420, 4 x 62,5 ml, 2019-04",1,,14377.66,0 %,14377.66,,Taxable,False,
SO-000884,Fulfilled,Paid,DR. HASSAN'S CLINIC ABUJA,DR OKARA,8036224817,info@drhassanshospital.com,"5, Iller Cresent,", Off Katsina Ala Street,Maitama,ABUJA,NIGERIA,,,,"5, Iller Cresent,", Off Katsina Ala Street,Maitama,ABUJA,NIGERIA,,,NGN,1,,10/5/2017 10:50:10 AM,"
NB Composite payment : 128,312.50 + 98,312.50 + 159,562.50 = 386,187.50",,10/5/2017 11:08:26 AM,10/5/2017 11:08:26 AM,10/18/2017 1:20:47 PM,128312.5,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,,,,"M-30D DILUENT, 20L ","20L, 2019-03",1,,30000,0 %,30000,,Taxable,False,
SO-000884,Fulfilled,Paid,DR. HASSAN'S CLINIC ABUJA,DR OKARA,8036224817,info@drhassanshospital.com,"5, Iller Cresent,", Off Katsina Ala Street,Maitama,ABUJA,NIGERIA,,,,"5, Iller Cresent,", Off Katsina Ala Street,Maitama,ABUJA,NIGERIA,,,NGN,1,,10/5/2017 10:50:10 AM,"
NB Composite payment : 128,312.50 + 98,312.50 + 159,562.50 = 386,187.50",,10/5/2017 11:08:26 AM,10/5/2017 11:08:26 AM,10/18/2017 1:20:47 PM,128312.5,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,,,,MYTHIC 22 ONLYONE LYSE ,0.5L exp: 2018/3/7,1,btl,49750,0 %,49750,,Taxable,False,
SO-000884,Fulfilled,Paid,DR. HASSAN'S CLINIC ABUJA,DR OKARA,8036224817,info@drhassanshospital.com,"5, Iller Cresent,", Off Katsina Ala Street,Maitama,ABUJA,NIGERIA,,,,"5, Iller Cresent,", Off Katsina Ala Street,Maitama,ABUJA,NIGERIA,,,NGN,1,,10/5/2017 10:50:10 AM,"
NB Composite payment : 128,312.50 + 98,312.50 + 159,562.50 = 386,187.50",,10/5/2017 11:08:26 AM,10/5/2017 11:08:26 AM,10/18/2017 1:20:47 PM,128312.5,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,,,,"MYTHIC 22 CLEANING SOLUTION 1L, 1L"," HM22-001-1,exp:2018/7",1,btl,48562.5,0 %,48562.5,,Taxable,False,
SO-000885,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,MR JOHN,8053438226,,Billing Address,JABI,,,NIGERIA,,,,Billing Address,JABI,,,NIGERIA,,,NGN,1,,10/5/2017 11:08:59 AM,,,10/5/2017 11:13:44 AM,10/5/2017 11:13:44 AM,2/23/2018 10:04:10 AM,2465000,10/5/2017 12:00:00 AM,ACMS/1110/LAB/703/17,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,"26TH SEPTEMBER, 2017","ISE DILUENT, 12X25ML ",ISDI-0250 12X25 ML.LOTNO 17-0296.EXP 2018-10,17,,145000,0 %,2465000,,Taxable,False,
SO-000886,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,MR JOHN,8053438226,,Billing Address,JABI,,,NIGERIA,,,,Billing Address,JABI,,,NIGERIA,,,NGN,1,,10/5/2017 11:15:54 AM,,,10/5/2017 11:23:42 AM,10/5/2017 11:23:42 AM,2/23/2018 10:01:53 AM,2100000,,ACMS/1110/LAB/692/17,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,"11TH SEPTEMBER, 2017","ISE REFERENCE SOLUTION, 1X500 ML ",1X500 ML ISRS 0800.LOTNO17-0724.EXP2018-09,20,,105000,0 %,2100000,,Taxable,False,
SO-000887,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,MR JOHN,8053438226,,Billing Address,JABI,,,NIGERIA,,,,Billing Address,JABI,,,NIGERIA,,,NGN,1,,10/5/2017 11:24:06 AM,,,10/5/2017 11:35:58 AM,10/5/2017 11:35:58 AM,2/23/2018 9:57:43 AM,1319606.25,,ACMS/1110/LAB/690/17,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,"5TH SEPTEMBER, 2017","GLUCOSE PAP SL, 6 X 45 ML ",lot 16-1452 exp 2018/12,10,,40000,0 %,400000,,Taxable,False,
SO-000887,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,MR JOHN,8053438226,,Billing Address,JABI,,,NIGERIA,,,,Billing Address,JABI,,,NIGERIA,,,NGN,1,,10/5/2017 11:24:06 AM,,,10/5/2017 11:35:58 AM,10/5/2017 11:35:58 AM,2/23/2018 9:57:43 AM,1319606.25,,ACMS/1110/LAB/690/17,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,"5TH SEPTEMBER, 2017","ALP DEA SL, 4 X 25 ML ",EXP DATE: 2019/2,5,,35057.75,0 %,175288.75,,Taxable,False,
SO-000887,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,MR JOHN,8053438226,,Billing Address,JABI,,,NIGERIA,,,,Billing Address,JABI,,,NIGERIA,,,NGN,1,,10/5/2017 11:24:06 AM,,,10/5/2017 11:35:58 AM,10/5/2017 11:35:58 AM,2/23/2018 9:57:43 AM,1319606.25,,ACMS/1110/LAB/690/17,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,"5TH SEPTEMBER, 2017","ALT/GPT, 8X25 ML ","ALT/GPT, ALSL 0250,8x25 ml, 2018/9",5,,53856.4,0 %,269282,,Taxable,False,
SO-000887,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,MR JOHN,8053438226,,Billing Address,JABI,,,NIGERIA,,,,Billing Address,JABI,,,NIGERIA,,,NGN,1,,10/5/2017 11:24:06 AM,,,10/5/2017 11:35:58 AM,10/5/2017 11:35:58 AM,2/23/2018 9:57:43 AM,1319606.25,,ACMS/1110/LAB/690/17,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,"5TH SEPTEMBER, 2017","AST/GOT 4+1 SL, 8X25 ML ","AST/GOT, ASSL 0250, 8X25 ML, 2018/8",5,,50007.1,0 %,250035.5,,Taxable,False,
SO-000887,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,MR JOHN,8053438226,,Billing Address,JABI,,,NIGERIA,,,,Billing Address,JABI,,,NIGERIA,,,NGN,1,,10/5/2017 11:24:06 AM,,,10/5/2017 11:35:58 AM,10/5/2017 11:35:58 AM,2/23/2018 9:57:43 AM,1319606.25,,ACMS/1110/LAB/690/17,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,"5TH SEPTEMBER, 2017","TRIGL MONO SL, 6 X 45 ML ","TRIGL MONO SL, TGML 0455, 6 x 45 ml ,2018/5",5,,45000,0 %,225000,,Taxable,False,
SO-000888,Fulfilled,Paid,ARUBAH SPECIALIST HOSPITAL,DR IYKE,9021643354,info@arubahspecialisthospital.com,"No 23 Nsefik eyo close,off fiesta fries,Ndidem usang iso road,Calabar,Cross Rver State","No 23 Nsefik eyo close,off fiesta fries,Ndidem Usang iso road,Calabar",CALABAH,CROSS RIVER,NIGERIA,,,,"No 23 Nsefik eyo close,off fiesta fries,Ndidem usang iso road,Calabar,Cross Rver State","No 23 Nsefik eyo close,off fiesta fries,Ndidem Usang iso road,Calabar",CALABAH,CROSS RIVER,NIGERIA,,,NGN,1,,10/5/2017 3:43:59 PM,,2000,10/5/2017 3:48:14 PM,10/5/2017 3:48:14 PM,10/6/2017 5:36:14 PM,256500,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"MYTHIC 18 DILUENT  20L, 20 L ","Mythic 18 Diluent  20L, HM18-009-20, 20 L, EXP:2017-12",1,,72500,0 %,72500,,Taxable,False,
SO-000888,Fulfilled,Paid,ARUBAH SPECIALIST HOSPITAL,DR IYKE,9021643354,info@arubahspecialisthospital.com,"No 23 Nsefik eyo close,off fiesta fries,Ndidem usang iso road,Calabar,Cross Rver State","No 23 Nsefik eyo close,off fiesta fries,Ndidem Usang iso road,Calabar",CALABAH,CROSS RIVER,NIGERIA,,,,"No 23 Nsefik eyo close,off fiesta fries,Ndidem usang iso road,Calabar,Cross Rver State","No 23 Nsefik eyo close,off fiesta fries,Ndidem Usang iso road,Calabar",CALABAH,CROSS RIVER,NIGERIA,,,NGN,1,,10/5/2017 3:43:59 PM,,2000,10/5/2017 3:48:14 PM,10/5/2017 3:48:14 PM,10/6/2017 5:36:14 PM,256500,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,MYTHIC 18 LYSE 0.5L ,"Mythic 18 Cyanide free  Lytic Solution 0.5L, HM18-008-05, EXP: 2018-12",2,btl,42500,0 %,85000,,Taxable,False,
SO-000888,Fulfilled,Paid,ARUBAH SPECIALIST HOSPITAL,DR IYKE,9021643354,info@arubahspecialisthospital.com,"No 23 Nsefik eyo close,off fiesta fries,Ndidem usang iso road,Calabar,Cross Rver State","No 23 Nsefik eyo close,off fiesta fries,Ndidem Usang iso road,Calabar",CALABAH,CROSS RIVER,NIGERIA,,,,"No 23 Nsefik eyo close,off fiesta fries,Ndidem usang iso road,Calabar,Cross Rver State","No 23 Nsefik eyo close,off fiesta fries,Ndidem Usang iso road,Calabar",CALABAH,CROSS RIVER,NIGERIA,,,NGN,1,,10/5/2017 3:43:59 PM,,2000,10/5/2017 3:48:14 PM,10/5/2017 3:48:14 PM,10/6/2017 5:36:14 PM,256500,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"MYTHIC 18 CLEANING SOLUTION, 1L ","Mythic 18 CLEANING SOLUTION, HM18-007-1, EXP:2018-11",2,btl,48500,0 %,97000,,Taxable,False,
SO-000889,Fulfilled,Paid,Nigeria Airforce Hospital Makurdi,Wg Cdr  Alabila,7037636137,,NAF Hospital Makurdi,Markudi,,Benue State,Nigeria,234,,,NAF Hospital Makurdi,Markudi,,Benue State,Nigeria,234,,NGN,1,,10/5/2017 4:14:55 PM,,,10/5/2017 4:33:54 PM,10/5/2017 4:33:54 PM,10/5/2017 5:51:47 PM,40851.56,10/5/2017 12:00:00 AM,,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,,,,"HDL CHOLESTEROL DIRECT 2G SL, 1 X 80 ML ","HDL Cholesterol Direct 2G SL, HDLL-0380, 1 x 80 ml",1,,40851.56,0 %,40851.56,,Taxable,False,
SO-000890,Fulfilled,Paid,Defence Headquarter Medical Centre Mogadishu cantonment,MR UMORU,8088601033,,Mogadishu cantonment Abuja,Mogadishu Cantonment Abuja,FCT,FCT,Nigeria,234,,,Mogadishu cantonment Abuja,Mogadishu Cantonment Abuja,FCT,FCT,Nigeria,234,,NGN,1,,10/6/2017 9:39:18 AM,,,10/6/2017 9:41:43 AM,10/6/2017 9:41:43 AM,10/13/2017 2:30:45 PM,126360,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,,,,"ISE REFERENCE SOLUTION, 1X500 ML ",1X500 ML ISRS 0800.LOTNO17-0724.EXP2018-09,1,,63640.63,0 %,63640.63,,Taxable,False,
SO-000890,Fulfilled,Paid,Defence Headquarter Medical Centre Mogadishu cantonment,MR UMORU,8088601033,,Mogadishu cantonment Abuja,Mogadishu Cantonment Abuja,FCT,FCT,Nigeria,234,,,Mogadishu cantonment Abuja,Mogadishu Cantonment Abuja,FCT,FCT,Nigeria,234,,NGN,1,,10/6/2017 9:39:18 AM,,,10/6/2017 9:41:43 AM,10/6/2017 9:41:43 AM,10/13/2017 2:30:45 PM,126360,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,,,,"HDL CHOLESTEROL DIRECT 2G SL, 1 X 80 ML ","HDL Cholesterol Direct 2G SL, HDLL-0380, 1 x 80 ml, EXP:2018-12",1,,40851.56,0 %,40851.56,,Taxable,False,
SO-000890,Fulfilled,Paid,Defence Headquarter Medical Centre Mogadishu cantonment,MR UMORU,8088601033,,Mogadishu cantonment Abuja,Mogadishu Cantonment Abuja,FCT,FCT,Nigeria,234,,,Mogadishu cantonment Abuja,Mogadishu Cantonment Abuja,FCT,FCT,Nigeria,234,,NGN,1,,10/6/2017 9:39:18 AM,,,10/6/2017 9:41:43 AM,10/6/2017 9:41:43 AM,10/13/2017 2:30:45 PM,126360,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,,,,"CREATININE JAFFE, 4X250 ML ","Creatinine Jaffe, CRCO-0700, 4x250 ml, EXP:2018-10",1,,21867.81,0 %,21867.81,,Taxable,False,
